"election_dt","county_name","contest_name","name_on_ballot","first_name","middle_name","last_name","name_suffix_lbl","nick_name","candidacy_dt","party_contest","party_candidate","is_unexpired","has_primary","is_partisan","vote_for","term"
"11/07/2017","COLUMBUS","CITY OF WHITEVILLE CITY COUNCIL DISTRICT1","Vickie Pait","VICKIE","SHEPHERD","PAIT","","","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","COLUMBUS","CITY OF WHITEVILLE CITY COUNCIL DISTRICT1","Justin Stephen Smith","JUSTIN","STEPHEN","SMITH","","","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","COLUMBUS","CITY OF WHITEVILLE CITY COUNCIL DISTRICT2","Tim Collier","TIMOTHY","ULYSSES","COLLIER","","","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","COLUMBUS","CITY OF WHITEVILLE CITY COUNCIL DISTRICT2","Harold Troy","HAROLD","GENE","TROY","SR","","07/13/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","CITY OF HAVELOCK MAYOR","Will Lewis","WILLIAM","LYLE","LEWIS","JR","WILL","07/11/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN MAYOR","Lee Wilson Bettis, Jr.","LEE","WILSON","BETTIS","JR","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN MAYOR","Dana E. Outlaw","DANA","EDWARDS","OUTLAW","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN MAYOR","Ernie Williams","ERNEST","CHARLES","WILLIAMS","","ERNIE","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","CITY OF HAVELOCK COMMISSIONER","George Corbin","GEORGE","ERIC","CORBIN","","","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","CRAVEN","CITY OF HAVELOCK COMMISSIONER","Jim Kohr","JAMES","DANIEL","KOHR","","JIM","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","CRAVEN","CITY OF HAVELOCK COMMISSIONER","Jimmy Sanders, Sr","JIMMY","ALLEN","SANDERS","","","07/13/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","CRAVEN","CITY OF HAVELOCK COMMISSIONER","Brenda Wilson","BRENDA","MULLINS","WILSON","","","07/13/2017","","","FALSE","FALSE","FALSE","2","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 1","Sabrina Bengel","SABRINA","","BENGEL","","","07/14/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 1","Dallas Blackiston","DALLAS","OTTO","BLACKISTON","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 1","Tony Bonnici","ANTHONY","MICHAEL","BONNICI","","TONY","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 1","Anne Schout","ANNE","COOPER","SCHOUT","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 2","Jameesha (Jamee) Harris","JAMEESHA","SEMAJ","HARRIS","","JAMEE","07/14/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON MAYOR","Rodman L. Williams","RODMAN","LAVERN","WILLIAMS","","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 3","Bobby Aster","ROBERT","VINCENT","ASTER","","BOBBY","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON COMMISSIONER","John Chittick","JOHN","RICHARD","CHITTICK","","","07/17/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON COMMISSIONER","David Cuthrell","DAVID","LEE","CUTHRELL","","","07/19/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON COMMISSIONER","Elizabeth (Boots) Parker","ELIZABETH","MAE","PARKER","","BOOTS","07/10/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON COMMISSIONER","Keith Lee Tyndall","KEITH","L","TYNDALL","","","07/18/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON COMMISSIONER","Alan Welch","ALAN","RANDOLF","WELCH","","","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CRAVEN","TOWN OF BRIDGETON COMMISSIONER","Tom Wynn","THOMAS","","WYNN","SR","TOM","07/12/2017","","","FALSE","FALSE","FALSE","4","2"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 4","Johnnie Ray Kinsey","JOHNNIE","RAY","KINSEY","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 4","Kandi Midgette-Ward","KANDI","MONIQUE","MIDGETTE-WARD","","","07/21/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 4","Steven M. Strickland","STEVEN","MCRAY","STRICKLAND","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","TOWN OF DOVER MAYOR","John Percy Wetherington, Jr.","JOHN","PERCY","WETHERINGTON","JR","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 5","Barbara J. Best","BARBARA","J","BEST","","","07/20/2017","","","FALSE","FALSE","FALSE","1","4"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 5","Bernard W. White","BERNARD","W","WHITE","SR","","07/19/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","TOWN OF DOVER ALDERMAN","Theodore Bright","THEODORE","ROOSEVELT","BRIGHT","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","CRAVEN","TOWN OF DOVER ALDERMAN","William Randy Mitchell","WILLIAM","R","MITCHELL","JR","","07/20/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","CRAVEN","TOWN OF DOVER ALDERMAN","Gilbert Moore","GILBERT","DONAIL","MOORE","","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","CRAVEN","TOWN OF DOVER ALDERMAN","Bobby Pollard","ROBERT","M","POLLARD","","BOBBY","07/17/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","CRAVEN","TOWN OF DOVER ALDERMAN","John Wetherington III","JOHN","PERCY","WETHERINGTON","III","","07/11/2017","","","FALSE","FALSE","FALSE","5","2"
"11/07/2017","CRAVEN","TOWN OF DOVER ALDERMAN","Gary Whitley","GARY","","WHITLEY","","","07/21/2017","","","FALSE","FALSE","FALSE","5","2"
"10/10/2017","CRAVEN","CITY OF NEW BERN ALDERMAN WARD 6","Jeffrey Odham","JEFFREY","THOMAS","ODHAM","","","07/07/2017","","","FALSE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER","Gene Bauer","EUGENE","GERALD","BAUER","","GENE","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER","Buck Irvin","JAMES","OWEN","IRVIN","JR","BUCK","07/17/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER","Brian M. Leonard","BRIAN","MATTHEW","LEONARD","","","07/19/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER","Anita Van Amerongen","ANITA","LOU","VAN AMERONGEN","","","07/11/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER","Bud Van Slyke","IRVING","JOHN","VAN SLYKE","JR","BUD","07/13/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER","Bill Wanamaker","WILLIAM","BRUCE","WANAMAKER","","BILL","07/20/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CRAVEN","TOWN OF RIVER BEND COUNCIL MEMBER (UNEXPIRED)","Buddy Sheffield","MORRIS","TAYLOR","SHEFFIELD","","BUDDY","07/07/2017","","","TRUE","FALSE","FALSE","1","4"
"11/07/2017","CRAVEN","TOWN OF TRENT WOODS MAYOR","Chuck Tyson","CHARLES","F","TYSON","JR","CHUCK","07/11/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CRAVEN","TOWN OF TRENT WOODS COMMISSIONER","Bill Joiner","BILLY","R","JOINER","","BILL","07/07/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","CRAVEN","TOWN OF TRENT WOODS COMMISSIONER","Dan Murphy","DANIEL","EDWARD","MURPHY","","DAN","07/17/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","CRAVEN","TOWN OF TRENT WOODS COMMISSIONER","Shane Turney","MICHAEL","SHANE","TURNEY","","","07/14/2017","","","FALSE","FALSE","FALSE","3","2"
"11/07/2017","CRAVEN","FIRST CRAVEN SANITARY DIST BOARD MEMBER","Tommy Dunn","FLOYD","THOMAS","DUNN","III","TOMMY","07/21/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","CRAVEN","FIRST CRAVEN SANITARY DIST BOARD MEMBER","Cicero Billy Gaskins","CICERO","WILLIAM","GASKINS","JR","BILLY","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","CRAVEN","FIRST CRAVEN SANITARY DIST BOARD MEMBER","Greg Holt","GREGORY","MONROE","HOLT","","GREG","07/07/2017","","","FALSE","FALSE","FALSE","2","4"
"11/07/2017","CRAVEN","FIRST CRAVEN SANITARY DIST BOARD MEMBER","Raymond B. Parker","RAYMOND","B","PARKER","SR","RAY","07/10/2017","","","FALSE","FALSE","FALSE","2","4"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Mitch Colvin","HENRY","MITCHELL","COLVIN","JR","MITCH","07/12/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Kirk Deviere","KIRK","JOSEPH","DEVIERE","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Quancidine Gribble","QUANCIDINE","HINSON","GRIBBLE","","","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Nat Robertson","NAT","","ROBERTSON","JR","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 1","Curtis L. Brown, Sr.","CURTIS","LAMONT","BROWN","SR","","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 1","Cathy Dickens","CATHERINE","MAXINE","DICKENS","","CATHY","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 1","Kathy Keefe Jensen","KATHERINE","KEEFE","JENSEN","","KATHY","07/14/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Len Brown","LEN","COLEN","BROWN","","","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","George Butterfly","GEORGE","WILLIAM","BUTTERFLY","","","07/17/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Dan Culliton","DANIEL","JOHN","CULLITON","","DAN","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Ted Donovan","EDWARD","GERARD","DONOVAN","","TED","07/20/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Kia Henry","WAKIA","ANN","HENRY","","KIA","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Kurin Keys","KURIN","SAMUEL","KEYS","","","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Linda L. Miller","LINDA","L","MILLER","","","07/18/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","John Mulvaney","JOHN","PATRICK","MULVANEY","","","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Paul Taylor","PAUL","LAWRENCE","TAYLOR","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Tyrone A. Williams","TYRONE","ANTONIE","WILLIAMS","","","07/13/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Melissa D. Allen","MELISSA","DEANN","ALLEN","","","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Mike Dobs","MICHAEL","ROBERT","DOBS","","MIKE","07/18/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Tisha S. Waddell","TISHA","SHONIQUE","WADDELL","","","07/12/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Jeremy D. Wright","JEREMY","DEARD","WRIGHT","","","07/12/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Johnny Dawkins","JOHNNY","LEE","DAWKINS","III","","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Hanah Ehrenreich","HANAH","BETH","EHRENREICH","","","07/21/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Tammy Laurence","TAMMY","LYNN","LAURENCE","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Tommy Macon","TOMMY","MCDONALD","MACON","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Henry Tyson","HENRY","CULBREATH","TYSON","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Paul A. Williams","PAUL","ALFRED","WILLIAMS","","","07/13/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Gary Blackwell","GARY","","BLACKWELL","","","07/20/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Jason Brady","JASON","H","BRADY","","","07/12/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Bill Crisp","WILLIAM","JOSEPH LEON","CRISP","","BILL","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Toni Stewart","LATANYA","A","STEWART","","TONI","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Trevone McNeill","TREVONE","LATRELL","MCNEILL","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Tawanda Robinson","TAWANDA","RUTH","ROBINSON","","","07/07/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Calvin B. Rome","CALVIN","B","ROME","","","07/19/2017","","","FALSE","TRUE","FALSE","1","2"
"10/10/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Larry O. Wright","LARRY","ONEIL","WRIGHT","SR","","07/10/2017","","","FALSE","TRUE","FALSE","1","2"
"11/07/2017","CUMBERLAND","TOWN OF EASTOVER MAYOR","Charles G. McLaurin","CHARLES","GLENN","MCLAURIN","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","TOWN OF EASTOVER TOWN COUNCILMAN","J. Lawrence Buffaloe","JULIAN","LAWRENCE","BUFFALOE","","","07/14/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CUMBERLAND","TOWN OF EASTOVER TOWN COUNCILMAN","Randy P. Lee","RANDY","PAUL","LEE","","","07/12/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CUMBERLAND","TOWN OF EASTOVER TOWN COUNCILMAN","Brian Pearce","CHRISTOPHER","BRIAN","PEARCE","","BRIAN","07/07/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CUMBERLAND","TOWN OF EASTOVER TOWN COUNCILMAN","Bruce Sykes","BRUCE","RAY","SYKES","","","07/10/2017","","","FALSE","FALSE","FALSE","3","4"
"11/07/2017","CUMBERLAND","TOWN OF FALCON MAYOR","Clifton L. Turpin, Jr.","CLIFTON","L","TURPIN","JR","","07/12/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","TOWN OF FALCON COMMISSIONER","Wiley T. Clark","WILEY","THOMAS","CLARK","","","07/20/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CUMBERLAND","TOWN OF FALCON COMMISSIONER","Rayford D. Dunning","RAYFORD","DWAYNE","DUNNING","","","07/20/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CUMBERLAND","TOWN OF FALCON COMMISSIONER","Gerald (Jerry) Lucas, Sr.","GERALD","LINWOOD","LUCAS","SR","JERRY","07/07/2017","","","FALSE","FALSE","FALSE","4","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Mitch Colvin","HENRY","MITCHELL","COLVIN","JR","MITCH","07/12/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Kirk Deviere","KIRK","JOSEPH","DEVIERE","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Quancidine Gribble","QUANCIDINE","HINSON","GRIBBLE","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE MAYOR","Nat Robertson","NAT","","ROBERTSON","JR","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 1","Curtis L. Brown, Sr.","CURTIS","LAMONT","BROWN","SR","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 1","Cathy Dickens","CATHERINE","MAXINE","DICKENS","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 1","Kathy Keefe Jensen","KATHERINE","KEEFE","JENSEN","","KATHY","07/14/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Len Brown","LEN","COLEN","BROWN","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","George Butterfly","GEORGE","WILLIAM","BUTTERFLY","","","07/17/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Dan Culliton","DANIEL","JOHN","CULLITON","","DAN","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Ted Donovan","EDWARD","GERARD","DONOVAN","","TED","07/20/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Kia Henry","WAKIA","ANN","HENRY","","KIA","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Kurin Keys","KURIN","SAMUEL","KEYS","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Linda L. Miller","LINDA","L","MILLER","","","07/18/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","John Mulvaney","JOHN","PATRICK","MULVANEY","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Paul Taylor","PAUL","LAWRENCE","TAYLOR","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 2","Tyrone A. Williams","TYRONE","ANTONIE","WILLIAMS","","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Melissa D. Allen","MELISSA","DEANN","ALLEN","","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Mike Dobs","MICHAEL","ROBERT","DOBS","","MIKE","07/18/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Tisha S. Waddell","TISHA","SHONIQUE","WADDELL","","","07/12/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 3","Jeremy D. Wright","JEREMY","DEARD","WRIGHT","","","07/12/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 4","D.J. Haire","DARRELL","J","HAIRE","","DJ","07/17/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 4","Chalmers (Chet) McDougald","CHALMERS","L","MCDOUGALD","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Johnny Dawkins","JOHNNY","LEE","DAWKINS","III","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Hanah Ehrenreich","HANAH","BETH","EHRENREICH","","","07/21/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Tammy Laurence","TAMMY","LYNN","LAURENCE","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Tommy Macon","TOMMY","MCDONALD","MACON","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Henry Tyson","HENRY","CULBREATH","TYSON","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 5","Paul A. Williams","PAUL","ALFRED","WILLIAMS","","","07/13/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Gary Blackwell","GARY","","BLACKWELL","","","07/20/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Jason Brady","JASON","H","BRADY","","","07/12/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Bill Crisp","WILLIAM","JOSEPH LEON","CRISP","","BILL","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 6","Toni Stewart","LATANYA","A","STEWART","","TONI","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Trevone McNeill","TREVONE","LATRELL","MCNEILL","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Tawanda Robinson","TAWANDA","RUTH","ROBINSON","","","07/07/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Calvin B. Rome","CALVIN","B","ROME","","","07/19/2017","","","FALSE","FALSE","FALSE","1","2"
"11/07/2017","CUMBERLAND","CITY OF FAYETTEVILLE CITY COUNCIL DISTRICT 7","Larry O. Wright","LARRY","ONEIL","WRIGHT","SR","","07/10/2017","","","FALSE","FALSE","FALSE","1","2"
